,location,latitude,longitude,country
15124,"La Serena, Región de Coquimbo, Chile",-29.902631,-71.2520253,Chile
15125,"Hoeselt, Belgium",50.8500788,5.4865309,België / Belgique / Belgien
15126,"Montebello, California, EE. UU.",34.0159398,-118.111975,United States
15127,"Iquitos, Peru",-3.749365,-73.2444145,Perú
15128,"Loudon, NH 03307, USA",43.285703,-71.467438,United States
15129,"Saints Constantine and Helena, Bulgaria",42.70209645,23.30416525,Бългaрия
15130,"San Carlos, Cojedes, Venezuela",9.6631589,-68.5869647,Venezuela
15131,"Superior, WI, USA",46.7207737,-92.1040796,United States
15132,"Revere, MA, USA",42.4084302,-71.0119948,United States
15133,"Colchester, VT 05446, USA",44.5470092,-73.15461,United States
15134,"Miles City, MT 59301, USA",46.4085273,-105.840981,United States
15135,"Twentynine Palms, CA 92277, USA",34.1356915,-116.0543506,United States
15136,"Laren, Netherlands",52.24253135,5.21624403,Nederland
15137,"San Diego 2006, Carabobo, Venezuela",10.2299896,-67.9617968,Venezuela
15138,Germany,51.1638175,10.4478313,Deutschland
15139,"Reggio Emilia, Italia",44.608664,10.59479684,Italia
15140,"Jamundí, Jamundí, Valle del Cauca, Colombia",3.2637528,-76.5392914,Colombia
15141,"Steubenville, OH, USA",40.3697905,-80.6339638,United States
15142,"Paralimni, Cyprus",35.0391339,33.9827919,Κύπρος - Kıbrıs
15143,"Beaver City, NE 68926, USA",40.1353697,-99.8284874,United States
15144,"Cambridge, MA, USA",42.3750997,-71.1056157,United States
15145,"Talca, Talca, Región del Maule, Chile",-35.4266305,-71.6661153,Chile
15146,"Bielefeld, Germany",52.0191005,8.531007,Deutschland
15147,New Jersy,41.338213,-82.101817,United States
15148,"Morecambe, Lancashire, UK",54.0721085,-2.8650938,United Kingdom
15149,"Heuchelheim, Germany",50.5825291,8.6305978,Deutschland
15150,"Cuernavaca, Morelos, Mexico",18.9218274,-99.2342282,México
15151,"Düzce, Düzce Merkez/Düzce, Turkey",40.8391531,31.1595361,Türkiye
15152,"La Porte, TX, USA",29.6657838,-95.0193729,United States
15153,"Albuquerque, NM 87108, USA",35.0834079,-106.647296,United States
15154,"Fort Wayne, IN, USA",41.0799898,-85.1386015,United States
15155,"Nanuet, New York, United States",41.0903087,-74.0148524,United States
15156,"Napier, New Zealand",-39.4902099,176.917839,New Zealand / Aotearoa
15157,Abu Dhabi - United Arab Emirates,24.4538352,54.3774014,الإمارات العربية المتحدة
15158,"Lake Geneva, WI 53147, USA",42.5916836,-88.4334301,United States
15159,"Rawson, Chubut, Argentina",-43.2991348,-65.1056655,Argentina
15160,"Hopewell, VA, USA",37.3043154,-77.2872001,United States
15161,"Machala, Ecuador",-3.2588565,-79.9588518,Ecuador
15162,"Lafayette, LA, USA",30.2043259,-92.0298813,United States
15163,"San Miguel de Tucumán, Tucumán, Argentina",-26.8303703,-65.2038133,Argentina
15164,"Elwood, IN 46036, USA",40.2769834,-85.8419246,United States
15165,"Santa Barbara, Honduras",15.0944971,-88.37232178,Honduras
15166,"Bognor Regis, West Sussex, UK",50.7834973,-0.6730718,United Kingdom
15167,"Kokomo, MS 39643, USA",31.1974002,-90.0028627,United States
15168,"Las Toscas, Uruguay",-34.7730052,-55.7387989,Uruguay
15169,"Ibagué, Ibagué, Tolima, Colombia",4.3618961,-75.1627122,Colombia
15170,"Bowlegs, OK, USA",35.1461889,-96.6700171,United States
15171,"Fosnavåg, Norway",62.3421061,5.6342433,Norge
15172,"Lufkin, Texas, EE. UU.",31.3386242,-94.7288558,United States
15173,"Jicaral, Costa Rica",9.9614486,-85.1166905,Costa Rica
15174,"South San Francisco, CA, USA",37.6535403,-122.4168664,United States
15175,"Spencer, MA, USA",38.0288806,-86.9976446,United States
15176,"Covington, GA, USA",33.5967815,-83.8601827,United States
15177,"Musina, South Africa",-22.3453519,30.0268526,South Africa
15178,"Bristol, VA, USA",36.5959685,-82.1885009,United States
15179,"Cranford, New Jersey, United States",40.6584358,-74.2995923,United States
15180,"Piggs Peak, Eswatini",-25.9616997,31.247642,eSwatini
15181,"Newport, KY, USA",39.0889469,-84.4919524,United States
15182,"00100 Helsinki, Finland",60.16998438,24.93382546,Suomi / Finland
15183,"Bocaiúva, MG, 39390-000, Brazil",-17.1160208,-43.8122678,Brasil
15184,"Arlington Heights, Illinois, EE. UU.",42.0811563,-87.9802164,United States
15185,"Las Galletas, Santa Cruz de Tenerife, Spain",28.0078975,-16.6557083,España
15186,"Omaha, TX 75571, USA",33.1806771,-94.7440964,United States
15187,"Porto Alegre, RS, Brazil",-30.0324999,-51.2303767,Brasil
15188,"7731 Ommen, Netherlands",52.9532692,4.8000801,Nederland
15189,"Danville, California, United States",37.8215929,-121.99996,United States
15190,"2514 Traiskirchen, Austria",48.01998902,16.29574617,Österreich
15191,"Stockholm, Sweden",59.3251172,18.0710935,Sverige
15192,"Westervoort, Netherlands",51.9597557,5.968266232,Nederland
15193,"Fgura, Malta",35.8728325,14.520799,Malta
15194,"97139 Mérida, Yuc., México",21.01003196,-89.59648339,México
15195,"Goddard, KS 67052, USA",37.6597363,-97.5753256,United States
15196,"Cyberjaya, Selangor, Malaysia",2.9338908,101.6455587,Malaysia
15197,"Thiruvananthapuram, Kerala 695001, India",8.497225,76.94891768,India
15198,"Tuzluca/Iğdır, Turkey",40.0402158,43.6637878,Türkiye
15199,"Freetown, Sierra Leone",8.479004,-13.26795,Sierra Leone
15200,"João Monlevade - Minas Gerais, Brasil",-19.809444,-43.173334,Brasil
15201,"Comunidad de Madrid, Madrid, España",40.5248319,-3.771562775,España
15202,"Yauco, 00698, Puerto Rico",18.0352547,-66.8487055,United States
15203,"Edgewater, FL, USA",28.9888754,-80.9022758,United States
15204,"Elblag, Poland",54.1558708,19.4044583,Polska
15205,"Kuopio, Finlandia",62.8241424,27.59456148,Suomi / Finland
15206,"Memphis, TN, USA",35.1335022,-89.9668758,United States
15207,"3090 Overijse, Belgium",50.77179937,4.543213392,België / Belgique / Belgien
15208,"Orléans, France",47.9027336,1.9086066,France
15209,"Troup, TX 75789, USA",32.144985,-95.1214981,United States
15210,"Elko, NV 89801, USA",40.8324713,-115.763162,United States
15211,"New Castle, PA, USA",40.9999202,-80.3471856,United States
15212,"Biloxi, MS, USA",30.4007626,-88.8893818,United States
15213,"Painesville, OH 44077, USA",41.7244885,-81.245657,United States
15214,"Kenosha, WI, USA",42.5846773,-87.8212263,United States
15215,"Kansas City, MO, USA",39.100105,-94.5781416,United States
15216,"Crowborough, UK",51.0590028,0.1635863,United Kingdom
15217,"Rush Center, KS 67575, USA",38.4652912,-99.3101052,United States
15218,Singapur,1.357107,103.8194992,Singapore
15219,"Shipley, West Yorkshire, UK",53.8321814,-1.7779777,United Kingdom
15220,"Oriental, Pue., México",19.32777205,-97.56463064,México
15221,"Flushing, Queens, NY, USA",40.7654301,-73.8174291,United States
15222,"Hazard, KY, USA",37.2489635,-83.1933893,United States
15223,"Cuitláhuac, Ver., México",18.78975865,-96.7310109,México
15224,"Las Cruces, Nuevo México, EE. UU.",32.3140354,-106.7798078,United States
15225,"Ossining, NY, USA",41.1613168,-73.8620367,United States
15226,"Arvika, Sweden",59.766667,12.65,Sverige
15227,"Bizerte, Tunisia",37.2720905,9.8708565,تونس
15228,"Oxford, OH 45056, USA",39.5103048,-84.7420519,United States
15229,"Chavies, KY 41727, USA",37.3478703,-83.3562912,United States
15230,"Fort Lauderdale, United States",26.1223084,-80.1433786,United States
15231,"London E5, UK",51.5073219,-0.1276474,United Kingdom
15232,"Englavagen, Sweden",60.1420665,18.6276378,Sverige
15233,"Kiseljak, Bosnia and Herzegovina",43.9431668,18.0774711,Bosna i Hercegovina / Босна и Херцеговина
15234,"Varanasi, Uttar Pradesh, India",25.3356491,83.0076292,India
15235,"Cedar City, UT, USA",37.6774238,-113.061827,United States
15236,"Eilat, Israel",29.5569348,34.9497949,ישראל
15237,"Suzuka, Prefectura de Mie, Japón",34.8817102,136.5836516,日本
15238,"Saint Paul, Minnesota, EE. UU.",44.9497487,-93.0931028,United States
15239,"Tauramena, Casanare, Colombia",5.013414,-72.7507084,Colombia
15240,"Basseterre, Saint Kitts and Nevis",17.2960919,-62.722301,Saint Kitts and Nevis
15241,"Fairfax, MN 55332, USA",44.5291291,-94.7208211,United States
15242,"Brazil, IN 47834, USA",39.523652,-87.1250154,United States
15243,"Anápolis, GO, Brazil",-16.3332828,-48.9525756,Brasil
15244,"Denton, MD 21629, USA",38.8845583,-75.8271564,United States
15245,"Alcoy, Alicante, España",38.6982275,-0.4747767,España
15246,"Consolacion, Cebu, Philippines",10.3760149,123.9568892,Pilipinas / Philippines
15247,"Forgan, OK 73938, USA",36.9069704,-100.5393177,United States
15248,"Soufrière, Saint Lucia",13.90904385,-60.97792414,Saint Lucia
15249,"Stevenson, WA 98648, USA",45.6954173,-121.8847247,United States
15250,"Urb Nueva Apopa, Apopa, El Salvador",13.8140624,-89.1772742,El Salvador
15251,"Illinois, USA",40.0796606,-89.4337288,United States
15252,"Mandaluyong, 1550 Metro Manila, Philippines",14.5776485,121.0337001,Pilipinas / Philippines
15253,"Hamina, Finland",60.5688901,27.1881877,Suomi / Finland
15254,"Laredo, Perú",-8.0864545,-78.9594124,Perú
15255,"Middleton, TN 38052, USA",35.0645319,-88.8908918,United States
15256,"Portsmouth, NH 03801, USA",43.0702223,-70.7548621,United States
15257,"66650 Banyuls-sur-Mer, France",42.47783907,3.125146888,France
15258,"Crockett, TX 75835, USA",31.318017,-95.4572993,United States
15259,"Frankfurt, Germany",50.1106444,8.6820917,Deutschland
15260,"Modesto, California, United States",37.6390972,-120.9968782,United States
15261,"Álamo, Texas, EE. UU.",26.1836854,-98.1230638,United States
15262,"Cali, Valle del Cauca, Colombia",3.4517923,-76.5324943,Colombia
15263,"Hampden, ME, USA",44.7445159,-68.836982,United States
15264,"La Lima, Honduras",15.50435245,-87.86133877,Honduras
15265,"Santo Tomas, Atlántico, Colombia",10.7301914,-74.80133255,Colombia
15266,"Orizaba, Ver., Mexico",18.849722,-97.103611,México
15267,"Medical Lake, WA 99022, USA",47.5727104,-117.682391,United States
15268,"Birmingham, Alabama",33.5206824,-86.8024326,United States
15269,"El Vigía, Venezuela",10.2236226,-64.1568089,Venezuela
15270,"Waynesville, MO 65583, USA",37.8141419,-92.2266876,United States
15271,"Monroe, GA, USA",33.0142344,-83.9044159,United States
15272,"Martinez, CA, USA",38.0138934,-122.1338674,United States
15273,"Natal, Natal - Río Grande del Norte, Brazil",-5.805398,-35.2080905,Brasil
15274,"Sullivan, IL 61951, USA",39.599479,-88.6078392,United States
15275,"La Victoria, Dominican Republic",18.5906117,-69.8428416,República Dominicana
15276,"Potomac, MD, USA",39.0180508,-77.19563314,United States
15277,"West Palm Beach, Florida, EE. UU.",26.715364,-80.0532942,United States
15278,"Whitehaven, UK",54.5474199,-3.5885335,United Kingdom
15279,"Dagenham, Greater London, UK",51.5413271,0.1481142,United Kingdom
15280,"Loreto, Paraguay",-23.2745683,-57.3238358,Paraguay
15281,"Santiago De Los Caballeros 51000, Dominican Republic",19.4503932,-70.6909047,República Dominicana
15282,"Noumérat - Moufdi Zakaria Airport (GHA), Ghardaia, Algeria",32.3857079,3.794332001,Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر
15283,"12520 Nules, Castellón, España",39.850544,-0.1593521,España
15284,Columbus,39.9622601,-83.0007065,United States
15285,"Bell Gardens, California 90201, EE. UU.",33.9694561,-118.1503953,United States
15286,"Hutchinson, MN 55350, USA",44.8877401,-94.3697057,United States
15287,"New Brunswick, NJ, USA",40.4862174,-74.4518173,United States
15288,"Ile De France, France",48.6443057,2.7537863,France
15289,"Vilvoorde, 1800 Vilvoorde, Belgium",50.9287524,4.4228712,België / Belgique / Belgien
15290,"Hackettstown, NJ 07840, USA",40.8538944,-74.8291638,United States
15291,"Llandudno, Conwy, UK",53.322475,-3.8243251,United Kingdom
15292,"San Nicolás de los Arroyos, Buenos Aires, Argentina",-33.3277089,-60.2165909,Argentina
15293,"Wheeling, Illinois, EE. UU.",42.138889,-87.9310944,United States
15294,"Ghajnsielem, Malta",36.0288642,14.2871759,Malta
15295,"Camp Verde, Arizona 86322, EE. UU.",34.5636358,-111.854317,United States
15296,"Mahikeng, South Africa",-25.863611,25.658611,South Africa
15297,"Irving, Texas, EE. UU.",32.8295183,-96.9442177,United States
15298,"18100 Heinola, Finland",61.20286001,26.02853656,Suomi / Finland
15299,"Bendigo VIC 3550, Australia",-36.7588767,144.2825931,Australia
15300,"Ocala, FL 34481, USA",29.1871986,-82.1400923,United States
15301,"Nederland, TX, USA",29.9743803,-93.9923965,United States
15302,"Jackson, NJ, USA",40.1151766,-74.3647772,United States
15303,"Chetumal, Quintana Roo, Mexico",18.5145865,-88.3005528,México
15304,"Tullahoma, Tennessee, EE. UU.",35.3620235,-86.2094342,United States
15305,"Skien, Norway",59.2662883,9.531135448,Norge
15306,"Lexington, OK 73051, USA",35.0147945,-97.3355835,United States
15307,"Rutland, Vermont, United States",43.6063341,-72.9802745,United States
15308,"Zurrieq, Malta",35.8294676,14.4745172,Malta
15309,"Jersey City, NJ, USA",40.7215682,-74.047455,United States
15310,República Dominicana,19.0974031,-70.3028026,República Dominicana
15311,"Lázaro Cárdenas, Mich., México",18.08271895,-102.4837638,México
15312,"La Pine, OR 97739, USA",43.6703995,-121.503636,United States
15313,"Perú, Arequipa, Perú",-16.3461431,-71.5980063,Perú
15314,"Petaluma, CA, USA",38.2325829,-122.636465,United States
15315,"Valle de la Pascua 2350, Guárico, Venezuela",9.2139083,-66.0065129,Venezuela
15316,"Granger, IN, USA",41.73547645,-86.13970768,United States
15317,"Lilydale VIC, Australia",-37.7572829,145.3456774,Australia
15318,"Álava, España",42.84407225,-2.682082932,España
15319,"Banderilla, Ver., México",19.58966435,-96.93604889,México
15320,"Rodez, France",44.3513062,2.5727883,France
15321,"Ocean Shores, WA, USA",46.973703,-124.156277,United States
15322,"Oak Harbor, WA 98277, USA",48.2931559,-122.643224,United States
15323,"Fruita, CO 81521, USA",39.1588697,-108.728988,United States
15324,"Portsmouth, OH, USA",38.7316375,-82.9965441,United States
15325,"Osorno, Osorno, Los Lagos Region, Chile",-40.5732371,-73.1358145,Chile
15326,"Jalapa, Guatemala",14.65079355,-89.93908531,Guatemala
15327,"Red Wing, MN, USA",44.5624676,-92.5338013,United States
15328,"Orlando, FL 32801, USA",28.5421109,-81.3790304,United States
15329,"Arizona, United Kingdom",52.3657201,-0.2168512,United Kingdom
15330,"Sanski Most, Bosnia-Herzegovina",44.7651882,16.6656827,Bosna i Hercegovina / Босна и Херцеговина
15331,"San Antonio, FL, USA",28.3361142,-82.2745308,United States
15332,"Mactan, Philippines",10.2880943,123.9722913,Pilipinas / Philippines
15333,"birmingham, United Kingdom",52.4796992,-1.9026911,United Kingdom
15334,"Av. Los Faisanes, Lima, Perú",-12.1791384,-77.0007458,Perú
15335,"Villa Alemana, Región de Valparaíso, Chile",-33.0441903,-71.3725464,Chile
15336,"Washington, North Carolina",38.88979215,-77.0408245,United States
15337,"Cusco, Perú",-13.5170887,-71.9785356,Perú
15338,"Elmore, MN 56027, USA",43.5049556,-94.0880153,United States
15339,"Powell, OH, USA",40.1578403,-83.0751869,United States
15340,"Lebanon, MO 65536, USA",37.6806669,-92.6637835,United States
15341,"Marrakesh, Morocco",31.6258257,-7.9891608,Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب
15342,"Svolvær, Norway",68.2321709,14.5646019,Norge
15343,"Quillota, Valparaiso Region, Chile",-32.879997,-71.2473555,Chile
15344,"Santo Domingo 10032, República Dominicana",18.7624883,-69.257165,República Dominicana
15345,"Hughesville, PA 17737, USA",41.2391776,-76.7266825,United States
15346,"Bangor BT20, UK",54.662595,-5.6679127,United Kingdom
15347,"Fort Lauderdale, FL, USA",26.1223084,-80.1433786,United States
15348,"Fajardo, Fajardo, Puerto Rico",18.3416985,-65.6666102,United States
15349,"Leicestershire, UK",52.68491375,-1.184765309,United Kingdom
15350,"Douglas, Isle of Man",54.149774,-4.4779021,Isle of Man
15351,"Albany, Oregon",44.6365071,-123.1059324,United States
15352,"Aurora, CO 80017, USA",39.7405111,-104.8309947,United States
15353,"Kassel, Germany",51.3154546,9.4924096,Deutschland
15354,"Izamba, Ecuador",-1.2272751,-78.5870024,Ecuador
15355,"Independence, MO, USA",39.0924792,-94.4137923,United States
15356,"Cascais, Portugal",38.72240025,-9.396909172,Portugal
15357,"Loves Park, IL, USA",42.3200189,-89.0581621,United States
15358,"Northampton, UK",52.23433665,-0.902807277,United Kingdom
15359,"Luck, WI 54853, USA",45.5758884,-92.4822709,United States
15360,"Rogers, Arkansas",36.3320197,-94.1185366,United States
15361,"Thompsonville, IL 62890, USA",37.9175489,-88.7622836,United States
15362,"Banjarmasin, Banjarmasin, South Kalimantan, Indonesia",-3.2960088,114.5824033,Indonesia
15363,"Elizabeth, CO 80107, USA",40.6639916,-74.2107006,United States
15364,"Marina, CA, USA",36.6900986,-121.8006293,United States
15365,"Coolbaugh Township, PA 18466, USA",41.17686355,-75.45531629,United States
15366,"Palenque, Chis., México",17.45316095,-91.81212412,México
15367,"Distrito Metropolitano de Caracas, Venezuela",10.4656734,-66.86920393,Venezuela
15368,"Gray Court, SC 29645, USA",34.6081774,-82.113438,United States
15369,"Saladero, Ver., México",21.424722,-97.543333,México
15370,"Isla Santa Cruz, Ecuador",-0.62881505,-90.3638752,Ecuador
15371,"Dana Point, CA, USA",33.4669721,-117.6981075,United States
15372,"Indian Harbour Beach, FL, USA",28.1489021,-80.5883855,United States
15373,"Villa Ahumada, Chih., México",30.3051753,-106.8619163,México
15374,"Iowa city, Iowa, United States",41.6612561,-91.5299106,United States
15375,"Ben Tre, Vietnam",10.1245254,106.4690447,Việt Nam
15376,"St Polten, Austria",48.13860145,15.81763351,Österreich
15377,"Des Moines, IA, USA",41.5910323,-93.6046655,United States
15378,"Savannah, TN 38372, USA",35.2248034,-88.2492037,United States
15379,"Wharton, TX 77488, USA",29.3124797,-96.0982384,United States
15380,"Hartford, MI 49057, USA",42.2067051,-86.1666876,United States
15381,"Auburn, Washington, EE. UU.",47.3075369,-122.2301808,United States
15382,"Durango, CO, USA",37.2395367,-107.8215818,United States
15383,"College park, Georgia, United States",33.6534427,-84.4493725,United States
15384,"Canberra ACT, Australia",-35.2975906,149.1012676,Australia
